label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,sample,type,x_std,y_std,z_std,r,theta,rotation
8517,84.14863498483317,899.7350859453994,302.83518705763396,1540.0,1.4321072676645086,4801.7815975733065,17637.41658240647,mCherryi_1,mCherry RNAi,-0.6816175571244729,-0.6616407334421597,18.932385153263965,0.9499320787983808,-2.3710653093298255,-95
8518,82.94010695187166,897.524064171123,790.068449197861,1178.0,1.376999287075991,6979.129411764706,22497.436363636363,mCherryi_1,mCherry RNAi,0.35413275218892015,-0.8059527283384569,32.08371380524264,0.8803236941540887,-1.1567952359861486,-95
8519,82.06108597285068,897.7217194570136,683.1447963800905,1196.0,1.4588178626340895,6139.06221719457,31024.906108597286,mCherryi_1,mCherry RNAi,0.12699823728231663,-0.7737270594272649,28.05199732711813,0.7840804262081652,-1.4081086945885557,-95
8520,83.74894336432799,918.1166525781911,489.0870667793745,1676.0,1.4846683854901614,5722.892645815723,31915.23415046492,mCherryi_1,mCherry RNAi,-0.2918622284487674,-0.7557360440208685,24.151626855250555,0.8101361173453462,-1.9393463486193023,-95
8521,81.12854030501089,913.5599128540305,387.13289760348584,697.0,1.7350665547964221,4989.823529411765,21167.745098039217,mCherryi_1,mCherry RNAi,-0.5068092679928642,-0.7154401832111035,18.493861655128782,0.8767612502138766,-2.1871296911479137,-95
8522,81.35770234986946,918.2258485639687,431.9804177545692,1084.0,1.4471168111500436,5143.584856396867,22009.3955613577,mCherryi_1,mCherry RNAi,-0.4130569089777836,-0.7385756301161492,20.077473463903914,0.8462328116161343,-2.080722270260317,-95
8523,82.51453488372093,918.7684108527131,454.4282945736434,1402.0,1.3483683173922036,5585.892441860465,21410.427325581397,mCherryi_1,mCherry RNAi,-0.3656179168877114,-0.7465017701705732,21.89968712415738,0.8312288216953914,-2.0262305402950247,-95
8524,82.59178743961353,924.4299516908212,703.5748792270531,569.0,1.5528641451887573,6170.272946859904,29670.99033816425,mCherryi_1,mCherry RNAi,0.16179052305565755,-0.8340330099460014,29.365348690397852,0.8495806230312755,-1.3791903264228198,-95
8525,84.48388986526069,929.656121851201,646.9097832454598,2508.0,1.600639087982561,5764.405975395431,28679.746338605742,mCherryi_1,mCherry RNAi,0.039632101393185515,-0.8272714058982523,29.620121869932063,0.8282201896100522,-1.5229259143092064,-95
8526,81.72429481346678,930.1601455868972,445.57415832575066,1672.0,1.6468745650267211,6472.535031847134,20685.282074613286,mCherryi_1,mCherry RNAi,-0.38803423144125704,-0.7668829631274799,20.925444010051407,0.8594649753802599,-2.03922353255656,-95
8527,82.1825487944891,940.5924225028702,604.9127439724455,1139.0,1.6665002199698724,5239.272101033295,22234.916188289324,mCherryi_1,mCherry RNAi,-0.05294780762831863,-0.8366455195749001,26.154625002297763,0.8383192683920607,-1.6339978724259654,-95
8528,84.51330989452536,945.7523857358111,490.99598191863384,2836.0,1.827594878055633,5457.394776494224,26019.02611752888,mCherryi_1,mCherry RNAi,-0.29672394313258754,-0.8122598854049102,25.158386790620867,0.8647607876552619,-1.921041760726489,-95
