label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,bsh_num,x_std,y_std,z_std,r,theta,rotation
971,38.305892547660314,729.0485268630849,701.0580589254766,1368.0,1.4926135703676984,8035.576256499134,mCherryi_3,mCherry RNAi,932,0.4078029406168804,-0.42163007999348134,-7.739079596220629,0.586579204141337,-0.802067211232274,-75
972,38.9815668202765,735.7327188940092,827.8448540706605,914.0,1.43987218795171,9023.964669738863,mCherryi_3,mCherry RNAi,932,0.7066149870892566,-0.3802186673765976,-14.1831634402178,0.8024157120849429,-0.49364913628168905,-75
973,39.71137254901961,835.5780392156863,752.1341176470588,1940.0,1.4159813706128566,7681.382745098039,mCherryi_3,mCherry RNAi,932,0.5742824346167879,-0.6551017097834744,-7.112435202146019,0.8711822799337787,-0.8510433491813596,-75
974,41.29450694904037,164.8153540701522,636.6651224354732,2314.0,1.4605189104110958,7239.939774983454,mCherryi_3,mCherry RNAi,932,0.008210893084331428,0.9091642314378638,-12.436805336974134,0.9092013080122817,1.561765318342502,-75
975,39.78847611827142,291.25398028809707,464.9954510993177,1562.0,1.5362756216585212,11826.988627748295,mCherryi_3,mCherry RNAi,932,-0.33648317904779357,0.5265306584816645,-1.572601701405965,0.6248643565632822,2.1394403498657906,-75
976,40.13312202852615,336.83755942947704,616.270206022187,1497.0,1.4236859712894654,11396.188589540412,mCherryi_3,mCherry RNAi,932,0.036631426238976195,0.48527260627997904,-8.964499258774811,0.48665322745674366,1.49545293175542,-75
977,40.363533408833526,354.1857304643262,845.7202718006795,1457.0,1.5225464030262215,8187.160815402039,mCherryi_3,mCherry RNAi,932,0.5796017285782076,0.5474862042762012,-21.51133657404379,0.7972949941167375,0.7569116222603396,-75
978,39.033696729435086,380.00594648166503,805.1902874132804,1319.0,1.4300203360135593,10465.016848364718,mCherryi_3,mCherry RNAi,932,0.49631608451485265,0.46679096321309577,-20.0000475056907,0.6813394595101359,0.7547516455756267,-75
979,39.42321644498186,443.0205562273277,793.4244256348246,1212.0,1.5506173003599824,8137.257557436517,mCherryi_3,mCherry RNAi,932,0.49680959597533514,0.30962641843631467,-17.668931532381464,0.5853958435510758,0.5573251659774441,-75
980,40.29961089494164,442.05642023346303,848.5476653696498,1377.0,1.443258656912717,14139.575875486382,mCherryi_3,mCherry RNAi,932,0.6250840500928285,0.3370013344221918,-19.967027852714985,0.7101408093348753,0.494459150850323,-75
981,41.33399470899471,445.4563492063492,733.7592592592592,2088.0,1.3892424495920366,12297.878306878307,mCherryi_3,mCherry RNAi,932,0.3589388600810117,0.27685412028763423,-12.299319852127871,0.4533048744459913,0.6570023227847883,-75
982,39.44492254733218,462.7753872633391,776.3493975903615,1486.0,1.5500717583060508,9861.468158347676,mCherryi_3,mCherry RNAi,932,0.4657237183041547,0.25428069662794606,-16.272552083207632,0.5306196891075954,0.49975964083778635,-75
983,39.922051282051285,463.2994871794872,862.48,1243.0,1.4266088094262386,15401.34564102564,mCherryi_3,mCherry RNAi,932,0.6669412859771939,0.2920941785364066,-20.71305468863327,0.7281000536161025,0.4127971955180837,-75
984,40.44311377245509,474.2694610778443,721.0471556886228,1701.0,1.5075679650210076,12036.372005988023,mCherryi_3,mCherry RNAi,932,0.3419264813224552,0.20158815170172462,-11.880990313386096,0.3969275771927076,0.532711949111702,-75
985,40.464285714285715,472.74418604651163,790.7857142857143,1691.0,1.690459672409421,11048.755813953489,mCherryi_3,mCherry RNAi,932,0.5039405666908707,0.23687633539553055,-15.880141682416266,0.5568361455824611,0.43940033168200027,-75
