label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation,int_threshold
161,21.975283901135604,211.61723446893788,252.8329993319973,2010.0,1.3279670557076295,27221.21509686039,Ezi_4,E(z) RNAi,-0.5362592684537395,0.7885612603002465,-43.46018772083653,-85,2000
162,21.747096774193547,219.04774193548388,758.0477419354838,1938.0,1.3747973553195665,30331.291612903227,Ezi_4,E(z) RNAi,0.5535806100664251,0.6761746674877127,-34.721525278740074,-85,2000
163,20.41989319092123,223.5380507343124,657.3110814419225,1771.0,1.6872554569148677,32351.766355140186,Ezi_4,E(z) RNAi,0.3352827679045176,0.6847132807759733,-37.859893887244695,-85,2000
164,21.717333333333332,222.98466666666667,244.49,1872.0,1.4063617209980606,23643.11466666667,Ezi_4,E(z) RNAi,-0.5562557044547318,0.7637160160415835,-43.9113081226802,-85,2000
165,20.633333333333333,262.4513888888889,830.7263888888889,1721.0,1.4162733775131187,39153.152083333334,Ezi_4,E(z) RNAi,0.7030007456158487,0.5616289053037515,-34.71146952059037,-85,2000
166,20.856968959220936,266.1278149726111,704.2939744370054,2061.0,1.4336129447012194,26796.836883749238,Ezi_4,E(z) RNAi,0.4292884754204922,0.5768878800684718,-36.75360566447662,-85,2000
167,20.974233128834356,295.5588957055215,841.7975460122699,1937.0,1.3978733184066048,51382.864417177916,Ezi_4,E(z) RNAi,0.7211085526234184,0.48260180610851755,-34.30354683438397,-85,2000
168,21.803488372093025,311.50581395348837,707.078488372093,2018.0,1.4839793472069753,51242.972674418605,Ezi_4,E(z) RNAi,0.4273298306110953,0.4709012565485642,-35.93592078272357,-85,2000
169,21.533298647242457,331.5369406867846,810.1893860561914,2265.0,1.4597493940660013,58747.744536940685,Ezi_4,E(z) RNAi,0.6465297907342855,0.40493789423683224,-34.44873143570091,-85,2000
170,22.62184300341297,338.8286689419795,862.1706484641638,1855.0,1.3625181533535384,44235.55153583618,Ezi_4,E(z) RNAi,0.7574778358348437,0.3781990713498329,-32.463418747810394,-85,2000
171,22.66510538641686,335.85636221701793,739.5503512880562,1684.0,1.5803777634844312,29482.88212334114,Ezi_4,E(z) RNAi,0.49316847944774644,0.40819278397536407,-34.59190016373555,-85,2000
172,20.492628992628994,344.04422604422604,758.4680589680589,1310.0,1.8390836823693117,29119.561425061424,Ezi_4,E(z) RNAi,0.5326789431567158,0.38561527891238234,-36.45932563980393,-85,2000
173,23.151837230488916,350.1217734588521,876.0865472213787,4167.0,1.5755428381953913,55347.82447616156,Ezi_4,E(z) RNAi,0.785536887477885,0.3493311994603232,-31.73008494859647,-85,2000
174,20.80952380952381,358.621978021978,827.7831501831502,1771.0,1.5589785875816544,50052.91135531136,Ezi_4,E(z) RNAi,0.6798195570698273,0.3386849084688397,-34.96550477513733,-85,2000
175,22.711401425178146,357.3289786223278,859.6312351543943,2089.0,1.3492724262973326,61945.77434679335,Ezi_4,E(z) RNAi,0.7487546568074945,0.3356825846492075,-32.49176777521392,-85,2000
176,20.859188544152744,366.39677804295945,810.9976133651551,2205.0,1.599190683711754,59591.83114558473,Ezi_4,E(z) RNAi,0.6422056833776644,0.3237765644939048,-35.245278315750845,-85,2000
177,21.701522842639594,382.6086294416244,816.8954314720812,2413.0,1.5763342711132078,60237.10507614213,Ezi_4,E(z) RNAi,0.6520754136169544,0.28498550044804527,-34.36175103912783,-85,2000
178,20.384248210023866,395.3611774065235,875.0676213206046,1525.0,1.4045574131620069,54606.23627684964,Ezi_4,E(z) RNAi,0.775533462896411,0.2444042205006689,-34.693071700123106,-85,2000
179,20.66068376068376,415.4965811965812,819.5871794871795,1411.0,1.541628497747173,49898.46923076923,Ezi_4,E(z) RNAi,0.6521784010736098,0.20805426221220436,-35.48368122047247,-85,2000
180,22.294733170561564,581.2319497732822,922.9525636553889,4193.0,1.5082155733217604,59357.860481339376,Ezi_4,E(z) RNAi,0.8463736447426575,-0.19657962894636716,-32.66040989153081,-85,2000
181,21.347568988173457,617.6353482260184,855.8547963206307,2129.0,1.448988597078343,58519.398817345595,Ezi_4,E(z) RNAi,0.6951312953689388,-0.26854151360077927,-34.945182982987276,-85,2000
182,21.921623512946116,651.6648005598321,863.7123862841148,1915.0,1.466091535423509,46447.533240027995,Ezi_4,E(z) RNAi,0.7061282946986556,-0.34910749269250263,-34.364987737402096,-85,2000
183,22.53504880212955,154.55989352262645,348.55456965394853,1436.0,1.2538946025035869,21979.230700976044,Ezi_4,E(z) RNAi,-0.3195700775155539,0.9031352633556957,-40.971930548967336,-85,2000
184,23.702290076335878,203.26669847328245,706.6020992366413,2559.0,1.3706768336718373,45892.900763358775,Ezi_4,E(z) RNAi,0.4451547535642506,0.7225239348806904,-33.620720268807844,-85,2000
185,25.682344921608724,219.88411724608045,265.74505794137696,2085.0,1.2314156876802107,24666.12678936605,Ezi_4,E(z) RNAi,-0.5099634240256921,0.7668968654302886,-39.55630207375114,-85,2000
186,23.245311327831956,227.06376594148537,798.569392348087,1706.0,1.3214706035036006,28469.059264816206,Ezi_4,E(z) RNAi,0.6396362226693906,0.6499078060823491,-32.53350895907212,-85,2000
187,21.85051140833989,249.75924468922108,602.2092840283242,1526.0,1.5476341870362127,34651.3564122738,Ezi_4,E(z) RNAi,0.21163604882362597,0.6341421987539675,-37.513677278862104,-85,2000
188,22.4454253611557,270.5626003210273,719.0176565008026,1813.0,1.4842746883023268,25580.87800963082,Ezi_4,E(z) RNAi,0.4602500236106999,0.5638003029610485,-34.92066041589487,-85,2000
189,21.46716417910448,301.2194029850746,815.4776119402985,987.0,1.6412945609796856,28149.228358208955,Ezi_4,E(z) RNAi,0.6632552797125251,0.47439953968504267,-34.301594408951196,-85,2000
190,22.308477237048667,332.71350078492935,835.7409733124019,1598.0,1.5378902833142483,51451.8579277865,Ezi_4,E(z) RNAi,0.701478369765612,0.3973883870574413,-33.22332461388948,-85,2000
191,22.291308500477555,376.1489971346705,853.5530085959886,1380.0,1.5712381787847898,56643.562559694365,Ezi_4,E(z) RNAi,0.732352620759092,0.2930923229332636,-33.09395247069117,-85,2000
192,22.294891640866872,384.65247678018574,886.6981424148606,1558.0,1.3869659059756332,52507.7120743034,Ezi_4,E(z) RNAi,0.8024501790864189,0.2670900860512957,-32.53358234819731,-85,2000
193,22.75977653631285,395.76648044692735,807.1016759776536,2041.0,1.5181996583141868,58693.13910614525,Ezi_4,E(z) RNAi,0.6285811012752585,0.2562449223560317,-33.52975192822337,-85,2000
194,22.483457844183565,510.9114194236926,857.8201707577375,2393.0,1.5867584975899338,61256.06510138741,Ezi_4,E(z) RNAi,0.7179946849513013,-0.020895393530607986,-33.355241849129584,-85,2000
195,22.327800829875518,542.2672199170124,868.2149377593361,1581.0,1.5219708631277218,62450.017427385894,Ezi_4,E(z) RNAi,0.7349674351501954,-0.09572137107334877,-33.448956161624174,-85,2000
